Area Name,lat,lon,Traffic Volume,Congestion Level,hotspot_cluster
Jayanagar,12.925,77.5938,30081,98.904656476857,2
Indiranagar,12.9719,77.6412,40234,100.0,0
Indiranagar,12.9719,77.6412,33106,100.0,0
Whitefield,12.9698,77.75,31359,95.46159884173082,1
Whitefield,12.9698,77.75,18030,68.01302460803836,1
Koramangala,12.9352,77.6245,13610,48.592745912404,2
Koramangala,12.9352,77.6245,30499,100.0,2
Jayanagar,12.925,77.5938,16843,50.44378472045703,2
Hebbal,13.0358,77.597,24661,73.62746768415798,3
Hebbal,13.0358,77.597,23539,81.70705104756999,3
Yeshwanthpur,13.0285,77.54,22012,70.8227121115755,4
Indiranagar,12.9719,77.6412,24956,83.71951193717062,0
Indiranagar,12.9719,77.6412,23799,83.43069044526665,0
Whitefield,12.9698,77.75,17558,67.70754660409483,1
Koramangala,12.9352,77.6245,28003,90.3173895501929,2
Koramangala,12.9352,77.6245,43576,100.0,2
Electronic City,12.8452,77.66,24325,73.51579114693521,5
Jayanagar,12.925,77.5938,17468,59.101915785039786,2
Hebbal,13.0358,77.597,45091,100.0,3
Hebbal,13.0358,77.597,28622,85.52108529750596,3
Yeshwanthpur,13.0285,77.54,22638,77.00154885263532,4
Indiranagar,12.9719,77.6412,21726,63.58267582053657,0
Indiranagar,12.9719,77.6412,39430,100.0,0
Koramangala,12.9352,77.6245,58801,100.0,2
Jayanagar,12.925,77.5938,19696,67.82342559274906,2
Jayanagar,12.925,77.5938,20215,64.31060339550321,2
Hebbal,13.0358,77.597,26315,83.07000186205552,3
Hebbal,13.0358,77.597,22944,84.5785903396363,3
Yeshwanthpur,13.0285,77.54,25375,89.2658242064727,4
Indiranagar,12.9719,77.6412,34407,100.0,0
Indiranagar,12.9719,77.6412,50717,100.0,0
Whitefield,12.9698,77.75,20497,75.01930318493214,1
Koramangala,12.9352,77.6245,45116,100.0,2
Koramangala,12.9352,77.6245,29026,96.51453645872658,2
Electronic City,12.8452,77.66,16968,51.534865325823645,5
Jayanagar,12.925,77.5938,27928,87.18266773728485,2
Yeshwanthpur,13.0285,77.54,13553,42.02281236321706,4
Indiranagar,12.9719,77.6412,36665,100.0,0
Koramangala,12.9352,77.6245,46429,100.0,2
Koramangala,12.9352,77.6245,56997,100.0,2
Electronic City,12.8452,77.66,11400,33.47743639410742,5
Jayanagar,12.925,77.5938,26533,96.06728012444614,2
Jayanagar,12.925,77.5938,17611,59.308283860658186,2
Hebbal,13.0358,77.597,20344,74.16329846384667,3
Hebbal,13.0358,77.597,41689,100.0,3
Yeshwanthpur,13.0285,77.54,17905,50.85515108753604,4
Yeshwanthpur,13.0285,77.54,17412,54.90861176038987,4
Indiranagar,12.9719,77.6412,24681,83.14068756748247,0
Indiranagar,12.9719,77.6412,25517,88.77375651469652,0
Whitefield,12.9698,77.75,30896,100.0,1
Koramangala,12.9352,77.6245,46711,100.0,2
Koramangala,12.9352,77.6245,45746,100.0,2
Electronic City,12.8452,77.66,12625,45.35866805576734,5
Yeshwanthpur,13.0285,77.54,17074,54.9264903020924,4
Yeshwanthpur,13.0285,77.54,21741,82.44500068782634,4
Indiranagar,12.9719,77.6412,22597,76.00536713505065,0
Indiranagar,12.9719,77.6412,26937,98.35017483549107,0
Koramangala,12.9352,77.6245,42580,100.0,2
Koramangala,12.9352,77.6245,46833,100.0,2
Jayanagar,12.925,77.5938,27486,86.5938361894227,2
Hebbal,13.0358,77.597,22266,70.141641782709,3
Hebbal,13.0358,77.597,19072,73.4367491253,3
Indiranagar,12.9719,77.6412,37514,100.0,0
Indiranagar,12.9719,77.6412,26793,81.17656240539654,0
Whitefield,12.9698,77.75,33299,100.0,1
Whitefield,12.9698,77.75,19043,69.98884011681855,1
Koramangala,12.9352,77.6245,31063,100.0,2
Koramangala,12.9352,77.6245,16686,61.21924404777559,2
Electronic City,12.8452,77.66,26860,79.61587642682541,5
Indiranagar,12.9719,77.6412,20041,58.803966754676416,0
Indiranagar,12.9719,77.6412,11027,38.5421018914084,0
Whitefield,12.9698,77.75,16322,52.98169483349375,1
Whitefield,12.9698,77.75,37734,100.0,1
Koramangala,12.9352,77.6245,53718,100.0,2
Electronic City,12.8452,77.66,14352,52.830532176158194,5
Jayanagar,12.925,77.5938,19640,61.40827766422664,2
Hebbal,13.0358,77.597,31082,100.0,3
Yeshwanthpur,13.0285,77.54,29880,100.0,4
Indiranagar,12.9719,77.6412,21835,75.34698542354043,0
Indiranagar,12.9719,77.6412,53009,100.0,0
Koramangala,12.9352,77.6245,39924,100.0,2
Jayanagar,12.925,77.5938,35353,100.0,2
Jayanagar,12.925,77.5938,16150,45.38678159879011,2
Hebbal,13.0358,77.597,32963,100.0,3
Hebbal,13.0358,77.597,20247,70.00334361263187,3
Yeshwanthpur,13.0285,77.54,20804,62.153137062023184,4
Indiranagar,12.9719,77.6412,24004,73.01640621701084,0
Koramangala,12.9352,77.6245,27079,96.48645856508344,2
Koramangala,12.9352,77.6245,26713,84.73934081832435,2
Electronic City,12.8452,77.66,19698,69.31487679254082,5
Jayanagar,12.925,77.5938,39022,100.0,2
Hebbal,13.0358,77.597,19647,61.26774598748455,3
Yeshwanthpur,13.0285,77.54,11786,36.77338974060145,4
Yeshwanthpur,13.0285,77.54,15183,47.328276902133794,4
Indiranagar,12.9719,77.6412,36346,100.0,0
Indiranagar,12.9719,77.6412,32671,99.22672413242373,0
Whitefield,12.9698,77.75,27755,87.62129100503797,1
Koramangala,12.9352,77.6245,31940,100.0,2
Electronic City,12.8452,77.66,23764,81.10281043158571,5
Electronic City,12.8452,77.66,18179,63.37064856433011,5
Jayanagar,12.925,77.5938,23961,73.95146116803613,2
Hebbal,13.0358,77.597,33582,100.0,3
Indiranagar,12.9719,77.6412,34188,100.0,0
Indiranagar,12.9719,77.6412,23926,84.84379948184463,0
Whitefield,12.9698,77.75,16247,45.32528648375817,1
Koramangala,12.9352,77.6245,32190,100.0,2
Electronic City,12.8452,77.66,5292,8.205698565819596,5
Electronic City,12.8452,77.66,23545,79.39739365399231,5
Jayanagar,12.925,77.5938,35692,100.0,2
Jayanagar,12.925,77.5938,14725,39.13388432997152,2
Hebbal,13.0358,77.597,19393,62.10943313579108,3
Yeshwanthpur,13.0285,77.54,21513,63.38805083656396,4
Indiranagar,12.9719,77.6412,24566,79.90065229153171,0
Indiranagar,12.9719,77.6412,37666,100.0,0
Whitefield,12.9698,77.75,28655,95.39264458098158,1
Koramangala,12.9352,77.6245,59997,100.0,2
Koramangala,12.9352,77.6245,48562,100.0,2
Electronic City,12.8452,77.66,15318,45.37851201877916,5
Hebbal,13.0358,77.597,9851,36.61981130115683,3
Indiranagar,12.9719,77.6412,52168,100.0,0
Indiranagar,12.9719,77.6412,12426,44.10879882336705,0
Koramangala,12.9352,77.6245,57861,100.0,2
Jayanagar,12.925,77.5938,36564,100.0,2
Hebbal,13.0358,77.597,10245,28.19957128282761,3
Indiranagar,12.9719,77.6412,35484,100.0,0
Indiranagar,12.9719,77.6412,23109,82.17964649480238,0
Koramangala,12.9352,77.6245,16696,65.57315435225544,2
Jayanagar,12.925,77.5938,25978,79.55898409125166,2
Jayanagar,12.925,77.5938,8704,33.948742225721915,2
Yeshwanthpur,13.0285,77.54,18850,68.26433203908967,4
Yeshwanthpur,13.0285,77.54,18420,61.73601189381248,4
Indiranagar,12.9719,77.6412,37476,100.0,0
Indiranagar,12.9719,77.6412,32927,100.0,0
Whitefield,12.9698,77.75,18542,55.75835838323303,1
Koramangala,12.9352,77.6245,26933,87.22342303437429,2
Hebbal,13.0358,77.597,19040,59.6388202993754,3
Hebbal,13.0358,77.597,28149,83.9750485603029,3
Yeshwanthpur,13.0285,77.54,6193,28.223179488506336,4
Yeshwanthpur,13.0285,77.54,13674,43.40665672932385,4
Indiranagar,12.9719,77.6412,53125,100.0,0
Indiranagar,12.9719,77.6412,34618,100.0,0
Whitefield,12.9698,77.75,24376,81.87730921816356,1
Whitefield,12.9698,77.75,14059,40.14767249788026,1
Electronic City,12.8452,77.66,20339,63.19333573248855,5
Electronic City,12.8452,77.66,17349,57.04327489421408,5
Hebbal,13.0358,77.597,21277,61.35111026683493,3
Hebbal,13.0358,77.597,29613,98.5422668968066,3
Indiranagar,12.9719,77.6412,30316,100.0,0
Indiranagar,12.9719,77.6412,46720,100.0,0
Whitefield,12.9698,77.75,10060,30.762900015218843,1
Whitefield,12.9698,77.75,15482,52.77698972988317,1
Koramangala,12.9352,77.6245,63722,100.0,2
Jayanagar,12.925,77.5938,34475,100.0,2
Hebbal,13.0358,77.597,20640,75.20690030095061,3
Yeshwanthpur,13.0285,77.54,22701,83.2564684973944,4
Yeshwanthpur,13.0285,77.54,17783,61.85387837355671,4
Indiranagar,12.9719,77.6412,24436,77.70344247303738,0
Indiranagar,12.9719,77.6412,22399,74.03800386976255,0
Whitefield,12.9698,77.75,13908,45.48480088106671,1
Koramangala,12.9352,77.6245,41649,100.0,2
Koramangala,12.9352,77.6245,48929,100.0,2
Jayanagar,12.925,77.5938,18101,63.918048646206046,2
Jayanagar,12.925,77.5938,29824,100.0,2
Indiranagar,12.9719,77.6412,36650,100.0,0
Whitefield,12.9698,77.75,7366,16.103079136048322,1
Whitefield,12.9698,77.75,7813,34.36875008020397,1
Koramangala,12.9352,77.6245,61234,100.0,2
Electronic City,12.8452,77.66,15708,52.83948405371427,5
Jayanagar,12.925,77.5938,9586,30.35602441699534,2
Jayanagar,12.925,77.5938,28636,90.44037955146736,2
Hebbal,13.0358,77.597,40239,100.0,3
Hebbal,13.0358,77.597,10655,39.62044624501376,3
Indiranagar,12.9719,77.6412,39068,100.0,0
Indiranagar,12.9719,77.6412,34896,100.0,0
Whitefield,12.9698,77.75,22005,79.61686658090218,1
Koramangala,12.9352,77.6245,44144,100.0,2
Electronic City,12.8452,77.66,5055,25.42212659154039,5
Jayanagar,12.925,77.5938,41662,100.0,2
Yeshwanthpur,13.0285,77.54,18575,53.598868652860375,4
Indiranagar,12.9719,77.6412,34038,100.0,0
Indiranagar,12.9719,77.6412,22423,76.31279835337104,0
Whitefield,12.9698,77.75,21453,70.07256101420282,1
Jayanagar,12.925,77.5938,31168,100.0,2
Jayanagar,12.925,77.5938,41320,100.0,2
Yeshwanthpur,13.0285,77.54,20758,63.09393796911642,4
Indiranagar,12.9719,77.6412,46778,100.0,0
Indiranagar,12.9719,77.6412,25636,90.37865455997743,0
Whitefield,12.9698,77.75,23896,76.88513866173953,1
Electronic City,12.8452,77.66,14687,55.48385087016675,5
Jayanagar,12.925,77.5938,26843,96.03008937805056,2
Jayanagar,12.925,77.5938,31422,99.13349355989416,2
Hebbal,13.0358,77.597,27671,98.9372658920036,3
Yeshwanthpur,13.0285,77.54,32740,100.0,4
Indiranagar,12.9719,77.6412,25784,78.34347989749075,0
Indiranagar,12.9719,77.6412,39834,100.0,0
Whitefield,12.9698,77.75,33720,100.0,1
Koramangala,12.9352,77.6245,15569,59.34707700359031,2
Koramangala,12.9352,77.6245,62089,100.0,2
Jayanagar,12.925,77.5938,32148,100.0,2
Jayanagar,12.925,77.5938,29931,90.11777485850868,2
Hebbal,13.0358,77.597,11146,46.277857274856416,3
Hebbal,13.0358,77.597,26775,95.98877689619913,3
Yeshwanthpur,13.0285,77.54,27609,92.05480954850708,4
Yeshwanthpur,13.0285,77.54,17903,65.75176561805048,4
Indiranagar,12.9719,77.6412,21501,77.6334160523569,0
Indiranagar,12.9719,77.6412,34528,100.0,0
Koramangala,12.9352,77.6245,15198,57.03665798428236,2
Koramangala,12.9352,77.6245,41323,100.0,2
Electronic City,12.8452,77.66,15336,48.96255709973576,5
Jayanagar,12.925,77.5938,28347,86.56563856353343,2
Jayanagar,12.925,77.5938,28950,100.0,2
Hebbal,13.0358,77.597,21445,62.50812415626183,3
Indiranagar,12.9719,77.6412,13099,43.89372448259081,0
Indiranagar,12.9719,77.6412,29150,100.0,0
Whitefield,12.9698,77.75,18715,55.24953405884555,1
Koramangala,12.9352,77.6245,44415,100.0,2
Electronic City,12.8452,77.66,11638,38.19113149416213,5
Jayanagar,12.925,77.5938,23322,80.54694692595473,2
Jayanagar,12.925,77.5938,33435,100.0,2
Hebbal,13.0358,77.597,22548,75.02391039575859,3
Indiranagar,12.9719,77.6412,22349,68.01382429299052,0
Indiranagar,12.9719,77.6412,22393,81.00552902821669,0
Whitefield,12.9698,77.75,8077,18.086355744661358,1
Koramangala,12.9352,77.6245,14593,56.49645724004294,2
Indiranagar,12.9719,77.6412,21300,61.01108369170508,0
Koramangala,12.9352,77.6245,47597,100.0,2
Koramangala,12.9352,77.6245,28791,98.04203840442474,2
Jayanagar,12.925,77.5938,26387,93.26047072628728,2
Jayanagar,12.925,77.5938,7762,29.460509131766266,2
Hebbal,13.0358,77.597,40678,100.0,3
Indiranagar,12.9719,77.6412,51373,100.0,0
Indiranagar,12.9719,77.6412,21921,81.77088392781462,0
Whitefield,12.9698,77.75,24153,79.66090814746825,1
Koramangala,12.9352,77.6245,29064,92.75604057631014,2
Electronic City,12.8452,77.66,19524,69.52608658659076,5
Jayanagar,12.925,77.5938,28358,90.21354486306254,2
Jayanagar,12.925,77.5938,28210,86.07197146894474,2
Hebbal,13.0358,77.597,30581,100.0,3
Hebbal,13.0358,77.597,18197,63.7925467592673,3
Indiranagar,12.9719,77.6412,25278,87.9774491046288,0
Indiranagar,12.9719,77.6412,50491,100.0,0
Whitefield,12.9698,77.75,30987,100.0,1
Koramangala,12.9352,77.6245,43164,100.0,2
Koramangala,12.9352,77.6245,16540,61.520256307768754,2
Jayanagar,12.925,77.5938,8307,25.724904108499565,2
Hebbal,13.0358,77.597,26005,91.70399256408552,3
Yeshwanthpur,13.0285,77.54,19403,72.86620883402449,4
Indiranagar,12.9719,77.6412,33908,100.0,0
Indiranagar,12.9719,77.6412,24639,81.30097542958801,0
Whitefield,12.9698,77.75,22745,77.9826189415046,1
Koramangala,12.9352,77.6245,44289,100.0,2
Jayanagar,12.925,77.5938,7011,28.37168149897324,2
Jayanagar,12.925,77.5938,26369,82.55226035541624,2
Hebbal,13.0358,77.597,33865,100.0,3
Yeshwanthpur,13.0285,77.54,27717,83.01799259625483,4
Yeshwanthpur,13.0285,77.54,25677,94.55489071444936,4
Indiranagar,12.9719,77.6412,38586,100.0,0
Indiranagar,12.9719,77.6412,24897,90.83852355072078,0
Whitefield,12.9698,77.75,26921,97.83620430230027,1
Whitefield,12.9698,77.75,6939,17.28771743838751,1
Koramangala,12.9352,77.6245,54199,100.0,2
Koramangala,12.9352,77.6245,60884,100.0,2
Electronic City,12.8452,77.66,19506,72.53113308699213,5
Jayanagar,12.925,77.5938,26000,81.26516993757788,2
Hebbal,13.0358,77.597,46418,100.0,3
Yeshwanthpur,13.0285,77.54,27901,85.08353928789616,4
Yeshwanthpur,13.0285,77.54,25822,83.83695335424692,4
Indiranagar,12.9719,77.6412,47572,100.0,0
Indiranagar,12.9719,77.6412,13297,49.72556637793904,0
Whitefield,12.9698,77.75,22893,76.65096709380266,1
Koramangala,12.9352,77.6245,52509,100.0,2
Electronic City,12.8452,77.66,22446,79.2057560030456,5
Jayanagar,12.925,77.5938,18563,64.99940754830706,2
Yeshwanthpur,13.0285,77.54,14020,51.3140858097371,4
Indiranagar,12.9719,77.6412,36592,100.0,0
Indiranagar,12.9719,77.6412,24079,71.86415981516214,0
Whitefield,12.9698,77.75,15303,48.81578201678667,1
Whitefield,12.9698,77.75,21543,63.27463008554468,1
Koramangala,12.9352,77.6245,28960,95.71808116061516,2
Koramangala,12.9352,77.6245,31886,100.0,2
Jayanagar,12.925,77.5938,23155,71.93465020100304,2
Hebbal,13.0358,77.597,34628,100.0,3
Yeshwanthpur,13.0285,77.54,32313,100.0,4
Indiranagar,12.9719,77.6412,38415,100.0,0
Indiranagar,12.9719,77.6412,33311,100.0,0
Whitefield,12.9698,77.75,20795,78.25246220116986,1
Koramangala,12.9352,77.6245,29070,100.0,2
Koramangala,12.9352,77.6245,29749,96.76152422981576,2
Electronic City,12.8452,77.66,18332,61.62452603824666,5
Jayanagar,12.925,77.5938,30673,100.0,2
Jayanagar,12.925,77.5938,8400,30.86648627351577,2
Indiranagar,12.9719,77.6412,12675,33.92911406141803,0
Indiranagar,12.9719,77.6412,25308,88.02416619095173,0
Koramangala,12.9352,77.6245,44756,100.0,2
Electronic City,12.8452,77.66,6166,11.605070537620875,5
Jayanagar,12.925,77.5938,25241,84.6841324660835,2
Hebbal,13.0358,77.597,37875,100.0,3
Indiranagar,12.9719,77.6412,37837,100.0,0
Indiranagar,12.9719,77.6412,22341,65.09674921353452,0
Whitefield,12.9698,77.75,34190,100.0,1
Koramangala,12.9352,77.6245,32282,100.0,2
Koramangala,12.9352,77.6245,62260,100.0,2
Jayanagar,12.925,77.5938,38046,100.0,2
Jayanagar,12.925,77.5938,24520,82.03608680255535,2
Hebbal,13.0358,77.597,40924,100.0,3
Indiranagar,12.9719,77.6412,30410,100.0,0
Indiranagar,12.9719,77.6412,25166,93.22909023176162,0
Koramangala,12.9352,77.6245,59274,100.0,2
Koramangala,12.9352,77.6245,47542,100.0,2
Hebbal,13.0358,77.597,34320,100.0,3
Indiranagar,12.9719,77.6412,12829,47.37397375344057,0
Indiranagar,12.9719,77.6412,21442,71.16069636018649,0
Koramangala,12.9352,77.6245,63860,100.0,2
Koramangala,12.9352,77.6245,46282,100.0,2
Jayanagar,12.925,77.5938,16637,65.29239377242526,2
Hebbal,13.0358,77.597,35016,100.0,3
Yeshwanthpur,13.0285,77.54,18094,62.59350011411208,4
Indiranagar,12.9719,77.6412,13816,51.27756363664281,0
Indiranagar,12.9719,77.6412,37085,100.0,0
Whitefield,12.9698,77.75,12193,40.49178712130522,1
Koramangala,12.9352,77.6245,32569,100.0,2
Jayanagar,12.925,77.5938,23573,72.58954032581059,2
Jayanagar,12.925,77.5938,32399,100.0,2
Hebbal,13.0358,77.597,42194,100.0,3
Yeshwanthpur,13.0285,77.54,18658,59.19737183959271,4
Indiranagar,12.9719,77.6412,52085,100.0,0
Whitefield,12.9698,77.75,26034,80.35385904572627,1
Koramangala,12.9352,77.6245,12475,40.36028952756061,2
Koramangala,12.9352,77.6245,42231,100.0,2
Electronic City,12.8452,77.66,29015,93.22959651041572,5
Jayanagar,12.925,77.5938,21171,74.45463757646274,2
Jayanagar,12.925,77.5938,30459,95.2335187769012,2
Hebbal,13.0358,77.597,30973,100.0,3
Indiranagar,12.9719,77.6412,12674,50.22288852721509,0
Indiranagar,12.9719,77.6412,24603,77.31648140129334,0
Whitefield,12.9698,77.75,29229,100.0,1
Koramangala,12.9352,77.6245,41675,100.0,2
Jayanagar,12.925,77.5938,31402,100.0,2
Yeshwanthpur,13.0285,77.54,22355,70.15583320951957,4
Yeshwanthpur,13.0285,77.54,22207,64.33333166713975,4
Indiranagar,12.9719,77.6412,25666,81.69498159500017,0
Indiranagar,12.9719,77.6412,34433,100.0,0
Whitefield,12.9698,77.75,21101,74.83407678094801,1
Whitefield,12.9698,77.75,27673,96.41079325378786,1
Koramangala,12.9352,77.6245,28792,98.60407152818654,2
Electronic City,12.8452,77.66,11895,43.789939272608365,5
Jayanagar,12.925,77.5938,10402,41.889231130536736,2
Hebbal,13.0358,77.597,10008,31.494847743826227,3
Yeshwanthpur,13.0285,77.54,30174,95.32953390011248,4
Indiranagar,12.9719,77.6412,40077,100.0,0
Indiranagar,12.9719,77.6412,35509,100.0,0
Whitefield,12.9698,77.75,39760,100.0,1
Koramangala,12.9352,77.6245,41115,100.0,2
Koramangala,12.9352,77.6245,56855,100.0,2
Electronic City,12.8452,77.66,5435,18.89846956711162,5
Jayanagar,12.925,77.5938,7254,33.32213105712064,2
Indiranagar,12.9719,77.6412,39051,100.0,0
Indiranagar,12.9719,77.6412,40631,100.0,0
Whitefield,12.9698,77.75,25780,92.44207164543327,1
Koramangala,12.9352,77.6245,60573,100.0,2
Koramangala,12.9352,77.6245,15809,59.00898497360723,2
Jayanagar,12.925,77.5938,16632,45.70244251123267,2
Jayanagar,12.925,77.5938,18954,54.82692991491572,2
Hebbal,13.0358,77.597,22900,71.13978870317067,3
Indiranagar,12.9719,77.6412,24205,77.20632767572056,0
Indiranagar,12.9719,77.6412,38097,100.0,0
Whitefield,12.9698,77.75,8970,31.11313707001364,1
Whitefield,12.9698,77.75,21647,63.76115250268727,1
Koramangala,12.9352,77.6245,48373,100.0,2
Koramangala,12.9352,77.6245,59327,100.0,2
Jayanagar,12.925,77.5938,36121,100.0,2
Hebbal,13.0358,77.597,18418,54.77221516236503,3
Indiranagar,12.9719,77.6412,36123,100.0,0
Indiranagar,12.9719,77.6412,26105,77.20790092367623,0
Electronic City,12.8452,77.66,20728,72.82495189375909,5
Electronic City,12.8452,77.66,10047,31.999166652688675,5
Jayanagar,12.925,77.5938,30044,93.10488939357724,2
Yeshwanthpur,13.0285,77.54,15407,59.48727930905645,4
Indiranagar,12.9719,77.6412,45339,100.0,0
Indiranagar,12.9719,77.6412,43255,100.0,0
Electronic City,12.8452,77.66,13655,45.65753740540086,5
Jayanagar,12.925,77.5938,26613,96.96970812862016,2
Hebbal,13.0358,77.597,26997,91.00632650901412,3
Hebbal,13.0358,77.597,21085,75.46658295660096,3
Indiranagar,12.9719,77.6412,37670,100.0,0
Indiranagar,12.9719,77.6412,28992,100.0,0
Whitefield,12.9698,77.75,33202,100.0,1
Koramangala,12.9352,77.6245,64007,100.0,2
Electronic City,12.8452,77.66,15811,47.05167001843847,5
Jayanagar,12.925,77.5938,37747,100.0,2
Indiranagar,12.9719,77.6412,37842,100.0,0
Indiranagar,12.9719,77.6412,35550,100.0,0
Whitefield,12.9698,77.75,23597,75.59281465302475,1
Whitefield,12.9698,77.75,28356,99.2061933321721,1
Koramangala,12.9352,77.6245,25613,85.19743606342912,2
Jayanagar,12.925,77.5938,27053,99.59361469636688,2
Jayanagar,12.925,77.5938,15136,45.40707090226535,2
Hebbal,13.0358,77.597,22474,67.7186965660419,3
Hebbal,13.0358,77.597,19073,54.87647187344204,3
Yeshwanthpur,13.0285,77.54,6567,13.975555156630923,4
Indiranagar,12.9719,77.6412,43058,100.0,0
Indiranagar,12.9719,77.6412,33428,100.0,0
Whitefield,12.9698,77.75,18077,58.84010722184791,1
Koramangala,12.9352,77.6245,62658,100.0,2
Koramangala,12.9352,77.6245,43428,100.0,2
Electronic City,12.8452,77.66,14381,38.59135347875104,5
Jayanagar,12.925,77.5938,17351,60.68320450568264,2
Jayanagar,12.925,77.5938,25596,85.76486503133768,2
Indiranagar,12.9719,77.6412,37423,100.0,0
Indiranagar,12.9719,77.6412,39916,100.0,0
Koramangala,12.9352,77.6245,45623,100.0,2
Koramangala,12.9352,77.6245,58987,100.0,2
Electronic City,12.8452,77.66,9882,34.14008728154518,5
Electronic City,12.8452,77.66,27649,100.0,5
Yeshwanthpur,13.0285,77.54,22102,83.61803476508507,4
Yeshwanthpur,13.0285,77.54,7454,21.640193437580045,4
Indiranagar,12.9719,77.6412,31032,100.0,0
Indiranagar,12.9719,77.6412,46471,100.0,0
Whitefield,12.9698,77.75,11712,30.109314482512566,1
Koramangala,12.9352,77.6245,44329,100.0,2
Jayanagar,12.925,77.5938,9720,24.873836641347584,2
Hebbal,13.0358,77.597,31286,100.0,3
Indiranagar,12.9719,77.6412,54821,100.0,0
Indiranagar,12.9719,77.6412,37256,100.0,0
Koramangala,12.9352,77.6245,27328,98.80531523033004,2
Koramangala,12.9352,77.6245,28891,100.0,2
Electronic City,12.8452,77.66,13485,49.97140957696021,5
Jayanagar,12.925,77.5938,20396,66.29869600396002,2
Hebbal,13.0358,77.597,30896,95.9099737429034,3
Yeshwanthpur,13.0285,77.54,19755,59.25995043575788,4
Indiranagar,12.9719,77.6412,25391,76.5568869089397,0
Indiranagar,12.9719,77.6412,27268,90.22560578937583,0
Whitefield,12.9698,77.75,12485,40.34929308454987,1
Whitefield,12.9698,77.75,29774,100.0,1
Koramangala,12.9352,77.6245,15281,45.17753391052585,2
Electronic City,12.8452,77.66,20626,59.2419595194871,5
Electronic City,12.8452,77.66,12915,50.91685905608382,5
